name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds 
L.Little,00-0009978,no,STL,,4,0,1,6.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.King,00-0026241,no,STL,,16,1,1,1,97,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bartell,00-0023485,no,STL,,18,4,0,0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Rodgers,00-0023459,no,GB,QB,,,,,,11,14,37,14,-32,,,,,,,,,,,,,,,2903,1928,43,200,12,5,24402,,,,,,,,,,,-1,0,1,0,0,0,-1,318,933,81,16,0,0,1600
R.Grant,00-0022984,no,GB,,,,,,,3,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,80,45,1,2,0,499,456,613,56,15,0,0,1989
D.Wynn,00-0025615,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,2,0,0,0,19,6,12,,0,0,0,19
K.Hall,00-0025578,no,GB,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,6,0,0,0,50,,,,,,,
J.Finley,00-0026231,no,GB,,,,,,,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,94,217,19,1,0,2711,,,,,,,
D.Driver,00-0004541,no,GB,,,,,,,2,0,3,0,0,,,,,,,,,,5,5,0,2,0,,,,,,,,,,,,,,,,,,1085,198,166,18,0,0,2148,1,13,,0,0,0,13
G.Jennings,00-0024267,no,GB,WR,,,,,,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,726,378,39,3,2,5275,1,-1,0,0,0,0,-1
D.Lee,00-0021929,no,GB,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,7,58,4,0,0,441,,,,,,,
M.Crosby,00-0025580,no,GB,K,,,,,,0,0,0,1,2,191,155,3147,465,312,3,311,1,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Kapinos,00-0025786,no,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036,32,1504,118,5171,,,,,,,,,,,,,,,,,,,
J.Nelson,00-0026176,no,GB,WR,,,,,,4,3,6,3,3,,,,,,,,,,398,510,0,51,0,,,,,,,,,,,,,38,67,,17,0,2707,1269,367,47,1,1,5743,,,,,,,
B.Chillar,00-0022711,no,GB,,13,0,1,3,41,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Kampman,00-0021269,no,GB,,20,1,0,8.0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Barnett,00-0021990,no,GB,,126,4,3,8.0,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hawk,00-0024220,no,GB,LB,215,1,6,11.5,396,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Harris,00-0006915,no,GB,,8,0,2,1,44,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bigby,00-0023404,no,GB,,33,0,4,1,89,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Woodson,00-0018227,no,GB,FS,103,14,24,10.5,390,0,0,0,5,24,,,,,,,,,,39,39,0,3,0,,,,,,,,,,,,,16,28,0,4,0,,,,,,,,,,,,,,
J.Jolly,00-0024397,no,GB,,25,0,1,2,35,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Collins,00-0023486,no,GB,,21,1,10,1,98,0,0,0,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Matthews,00-0027002,no,GB,OLB,72,11,6,60.0,235,0,0,0,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Swain,00-0026357,no,GB,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,8,0,0,0,87,,,,,,,
A.Rouse,00-0025476,no,GB,,15,0,1,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jenkins,00-0021706,no,GB,DT,38,6,1,26.5,126,0,0,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bishop,00-0025579,no,GB,LB,58,4,1,8,176,0,1,0,1,2,,,,,,,,,,6,6,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Poppinga,00-0023559,no,GB,,28,1,0,2,55,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0024061,no,GB,DB,70,3,22,4.5,317,0,1,2,7,5,,,,,,,,,,26,26,,2,0,,,,,,,,,,,,,202,342,0,54,0,,,,,,,,,,,,,,
R.Pickett,00-0020515,no,GB,,66,0,0,1,124,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cutler,00-0024226,no,CHI,QB,,,,,,23,15,50,15,-55,,,,,,,,,,,,,,,2689,1647,94,130,12,10,18948,,,,,,,,,,,,,,,,,,215,755,23,5,0,0,1072
G.Wolfe,00-0025480,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2,0,0,0,12,26,88,0,1,0,0,128
M.Forte,00-0026184,no,CHI,RB,,,,,,12,4,17,4,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,1551,238,386,12,3,3,3273,1524,1868,339,34,3,2,6609
J.McKie,00-0020805,no,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5,0,0,0,13,,,,,,,
E.Bennett,00-0026210,no,CHI,,,,,,,1,2,4,2,0,,,,,,,,,,73,73,0,7,0,,,,,,,,,,,,,44,90,0,16,1,1240,124,185,12,2,2,2277,2,9,0,0,0,0,9
J.Knox,00-0026913,no,CHI,,,,,,,3,1,4,1,0,,,,,,,,,,672,873,0,53,1,,,,,,,,,,,,,9,9,0,2,0,1173,189,133,12,0,0,2214,1,2,0,0,0,0,2
G.Olsen,00-0025418,no,CHI,TE,0,0,0,0,1,2,5,4,5,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,410,373,35,1,1,4234,,,,,,,
D.Clark,00-0003035,no,CHI,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,20,2,0,0,157,,,,,,,
D.Hester,00-0024272,no,CHI,WR,,,,,,3,9,16,10,0,,,,,,,,,,1741,2286,0,174,1,,,,,,,,,,,,,1070,1675,509,161,7,1312,203,184,11,0,0,2347,23,71,20,1,0,0,65
R.Gould,00-0023252,no,CHI,K,,,,,,,,,,,155,136,2860,408,213,2,213,0,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Maynard,00-0010609,no,CHI,,1,0,0,0,0,0,2,2,2,0,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1725,82,2343,241,9779,,,,,,,,,,,,,,,,,,,
D.Manning,00-0024257,no,CHI,,80,5,6,3,278,0,2,2,5,5,,,,,,,,,,1054,1277,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Adams,00-0022085,no,CHI,,15,2,0,5,83,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Anderson,00-0024373,no,CHI,,24,2,0,18.0,72,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ogunleye,00-0019246,no,CHI,,11,0,0,5.5,27,0,0,0,3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Roach,00-0024750,no,CHI,,75,8,1,9.0,218,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Urlacher,00-0019456,no,CHI,,62,3,5,4.0,236,0,0,0,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Hillenmeyer,00-0021983,no,CHI,,25,4,1,1.5,65,0,0,0,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Harris,00-0022837,no,CHI,,8,1,1,7.5,42,0,0,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Tillman,00-0022123,no,CHI,DB,61,23,16,1,335,0,0,0,8,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Brown,00-0021228,no,CHI,,16,2,0,8.5,69,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Harrison,00-0026230,no,CHI,,8,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Briggs,00-0022128,no,CHI,,116,8,7,10.5,403,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Afalava,00-0026936,no,CHI,,17,1,1,2,51,0,0,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Payne,00-0025554,no,CHI,,7,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Vasher,00-0022216,no,CHI,,9,0,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brady,00-0019596,no,NE,QB,,,,,,11,11,30,11,-30,,,,,,,,,,,,,,,3549,2276,57,199,8,3,27104,32,0,32,1,32,,,,,,,,,,,,,198,261,12,9,0,0,291
K.Faulk,00-0005091,no,NE,,,,,,,0,0,1,0,0,,,,,,,,,,47,60,0,7,0,,,,,,,,,,,,,20,32,0,7,0,232,0,50,1,0,0,397,87,205,0,2,0,0,437
L.Maroney,00-0024236,no,NE,,0,0,0,0,1,4,0,5,0,0,,,,,,,,,,148,153,,13,0,,,,,,,,,,,,,,,,,,108,0,18,0,0,0,149,230,236,0,9,0,0,831
F.Taylor,00-0016098,no,NE,,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,4,0,0,0,23,106,122,0,4,0,0,424
R.Moss,00-0011754,no,NE,,0,0,1,0,0,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087,195,139,21,2,1,2091,,,,,,,
W.Welker,00-0022427,no,NE,,0,0,0,0,1,2,6,7,7,0,0,0,0,0,1,0,1,0,1,78,78,0,5,0,,,,,,,,,,,,,303,499,0,86,0,2022,439,571,38,0,0,6365,11,83,0,0,0,0,86
B.Watson,00-0022943,no,NE,TE,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,107,225,17,3,0,2459,1,-1,0,0,0,0,-1
C.Baker,00-0021213,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,13,23,3,0,0,258,,,,,,,
S.Gostkowski,00-0024333,no,NE,K,,,,,,0,0,0,1,0,190,166,3018,498,297,0,297,0,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Hanson,00-0006799,no,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,18,724,56,2221,,,,,,,,,,,,,,,,,,,
J.Mayo,00-0026150,no,NE,MLB,227,8,3,11.0,403,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Woods,00-0024017,no,NE,,6,0,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Banta-Cain,00-0022038,no,NE,,28,3,0,14.5,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Wilhite,00-0026269,no,NE,,13,0,3,2,74,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Ninkovich,00-0024349,no,NE,DE,147,9,5,36.5,207,0,0,0,13,84,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Thomas,00-0019593,no,NE,,8,0,0,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Warren,00-0021989,no,NE,,12,0,0,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Green,00-0021244,no,NE,,14,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Guyton,00-0025821,no,NE,,70,1,3,5,126,0,0,0,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Burgess,00-0020504,no,NE,,7,1,0,5,27,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.McGowan,00-0023354,no,NE,,19,3,0,0,50,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Springs,00-0015495,no,NE,,5,0,1,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sanders,00-0023567,no,NE,,47,1,3,0,101,0,0,0,4,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Meriweather,00-0025411,no,NE,,102,6,11,4,213,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Bodden,00-0021612,no,NE,,12,0,5,0,60,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Edwards,00-0025479,no,BUF,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,286,167,12,8,0,0,1704,,,,,,,,,,,,,,,,,,28,103,0,0,0,0,164
X.Omon,00-0026319,no,BUF,,,,,,,,,,,,,,,,,,,,,26,26,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,0,0,0,22
F.Jackson,00-0024204,no,BUF,RB,0,0,0,0,1,10,6,23,6,0,,,,,,,,,,299,393,,41,0,2,1,0,1,0,0,27,,,,,,49,58,0,9,0,1084,116,263,7,0,0,2137,1097,1294,233,27,2,1,4795
D.Schouman,00-0025609,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,9,0,0,0,103,,,,,,,
L.Evans,00-0022910,no,BUF,,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,78,85,11,0,0,1264,,,,,,,
R.Parrish,00-0023490,no,BUF,,,,,,,3,5,7,5,0,,,,,,,,,,90,109,0,15,0,,,,,,,,,,,,,272,429,0,71,0,236,45,37,2,0,0,442,5,27,0,0,0,0,27
S.Nelson,00-0027088,no,BUF,,,,,,,2,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0,21,1,0,0,182,,,,,,,
T.Owens,00-0012478,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,213,127,14,0,0,1812,6,54,,1,0,0,54
L.McKelvin,00-0026151,no,BUF,CB,35,3,9,0,208,4,5,14,7,0,,,,,,,,,,507,592,0,43,0,,,,,,,,,,,,,412,717,247,90,3,,,,,,,,,,,,,,
Nic.Harris,00-0027107,no,BUF,,13,0,0,1.5,43,0,1,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Lindell,00-0019310,no,BUF,,,,,,,,,,,,121,101,2243,303,150,1,150,0,150,,,,,,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
B.Moorman,00-0011626,no,BUF,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,1,1,0,1,0,0,25,2791,102,4113,369,16525,,,,,,,,,,,,,1,1,0,0,0,0,1
D.Whitner,00-0024223,no,BUF,SS,150,6,9,0.5,376,0,0,1,6,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Byrd,00-0027018,no,BUF,FS,101,12,22,3,273,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sp.Johnson,00-0022610,no,BUF,,50,3,1,8,114,0,0,0,2,0,,,,,,,,,,12,12,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McGee,00-0022008,no,BUF,,17,0,1,0,83,,,,,,,,,,,,,,,30,30,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Stroud,00-0020492,no,BUF,,39,1,0,5.0,66,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Posluszny,00-0025421,no,BUF,MLB,217,7,11,13.0,542,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Mitchell,00-0021970,no,BUF,,9,1,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Schobel,00-0020469,no,BUF,,22,3,1,11,34,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Kelsay,00-0021995,no,BUF,,64,3,0,15.5,124,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Williams,00-0024348,no,BUF,DT,112,2,1,28.5,197,0,0,0,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Ellison,00-0024392,no,BUF,,30,0,0,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Denney,00-0021189,no,BUF,,10,1,0,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,1,1,0,0,25,,,,,,,
B.Scott,00-0021951,no,BUF,,63,2,7,6,165,0,0,1,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,
R.Corner,00-0026254,no,BUF,,20,0,2,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Gradkowski,00-0024408,no,OAK,QB,,,,,,4,5,9,5,-12,,,,,,,,,,,,,,,336,177,11,12,0,0,2237,,,,,,,,,,,,,,,,,,39,107,0,0,0,0,146
J.Russell,00-0025388,no,OAK,,,,,,,6,0,9,0,0,,,,,,,,,,,,,,,247,121,11,3,0,0,1290,,,,,,,,,,,,,,,,,,19,38,,0,0,0,45
D.McFadden,00-0026144,no,OAK,RB,,,,,,11,2,14,2,-7,,,,,,,,,,19,23,0,3,0,3,1,0,1,0,0,16,,,,,,,,,,,815,111,183,5,0,0,1503,931,1213,278,21,0,0,3763
J.Higgins,00-0025486,no,OAK,,,,,,,1,2,4,2,0,,,,,,,,,,,,,,,1,1,0,0,0,0,1,,,,,,114,204,0,51,0,184,0,29,0,0,0,366,2,21,,0,0,0,21
M.Bush,00-0025487,no,OAK,,,,,,,4,1,4,1,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,591,28,85,2,0,0,848,714,912,103,26,0,0,2829
L.Murphy,00-0027089,no,OAK,WR,,,,,,2,2,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271,47,152,10,0,0,2124,14,136,12,1,0,0,146
Z.Miller,00-0025425,no,OAK,,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,162,228,16,0,0,2582,,,,,,,
T.Stewart,00-0020268,no,OAK,,,,,,,0,0,0,1,0,,,,,,,,,,19,19,,2,0,,,,,,,,,,,,,,,,,,58,,10,0,0,0,78,,,,,,,
M.Huff,00-0024222,no,OAK,,47,2,10,4.5,190,0,0,0,1,0,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Janikowski,00-0019646,no,OAK,K,,,,,,,,,,,188,161,3302,483,187,0,187,0,187,,,,,,,,,,,,,33,0,33,1,33,,,,,,,,,,,,,,,,,,,
S.Lechler,00-0019714,no,OAK,P,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,5,3,0,1,0,0,49,3923,167,5723,510,24684,,,,,,,,,,,,,2,0,0,0,0,0,0
L.Rankin,00-0025841,no,OAK,,,,,,,1,0,1,0,0,,,,,,,,,,192,240,,22,0,,,,,,,,,,,,,,,,,,23,,5,0,0,0,33,8,16,,0,0,0,36
T.Scott,00-0026309,no,OAK,,22,1,0,12.0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Howard,00-0024253,no,OAK,,44,4,0,4,142,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Morrison,00-0023513,no,OAK,,50,3,0,3,178,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Eugene,00-0024201,no,OAK,,3,0,1,0,32,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Seymour,00-0020442,no,OAK,,36,1,0,17.5,101,0,0,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Brown,00-0023945,no,OAK,,10,2,0,0,30,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Alston,00-0024292,no,OAK,,7,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,0,,,,,,,,,,,,,,
N.Asomugha,00-0022077,no,OAK,,19,0,5,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Kelly,00-0022539,no,OAK,,92,3,1,20.0,163,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Warren,00-0020524,no,OAK,,26,0,0,6.0,49,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Branch,00-0026240,no,OAK,DB,105,3,4,8,349,0,0,0,3,76,,,,,,,,,,31,31,0,2,0,,,,,,,,,,,,,-4,-4,0,1,0,,,,,,,,,,,,,,
C.Johnson,00-0021949,no,OAK,,12,2,5,0,92,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Ellis,00-0004851,no,OAK,,4,2,0,7,26,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Rivers,00-0022942,no,SD,QB,,,,,,23,14,48,14,-51,,,,,,,,,,,,,,,3293,2171,88,176,2,2,26363,,,,,,,,,,,,,,,,,,176,329,2,2,0,0,352
D.Sproles,00-0023564,no,SD,RB,,,,,,8,3,13,3,-7,,,,,,,,,,1505,1961,0,177,0,,,,,,,,,,,,,645,1048,219,173,4,1602,277,383,22,0,0,3461,394,1144,163,14,0,0,2059
L.Tomlinson,00-0020536,no,SD,,,,,,,2,2,5,2,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,532,37,114,2,0,0,971,517,531,51,19,0,0,1924
L.Naanee,00-0025559,no,SD,,,,,,,2,0,2,0,0,,,,,,,,,,0,0,,1,0,2,2,0,0,0,0,48,,,,,,,,,,,571,78,92,4,2,1,1099,6,12,0,0,0,0,5
J.Hester,00-0026209,no,SD,,,,,,,1,2,3,3,41,,,,,,,,,,105,105,0,7,0,,,,,,,,,,,,,,,,,,147,10,44,2,0,0,224,92,158,2,2,0,0,305
M.Floyd,00-0022414,no,SD,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,426,240,23,0,0,4197,,,,,,,
A.Gates,00-0021547,no,SD,TE,,,,,,2,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,471,388,48,0,0,4948,,,,,,,
B.Manumaleuna,00-0020342,no,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7,10,1,0,0,56,,,,,,,
V.Jackson,00-0023496,no,SD,WR,,,,,,1,2,2,2,-6,,,,,,,,,,2,2,0,2,0,,,,,,,,,,,,,,,,,,2457,493,366,38,1,1,6182,8,76,0,0,0,0,76
S.Cooper,00-0021544,no,SD,,38,4,1,1,107,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Kaeding,00-0022737,no,SD,,,,,,,,,,,,71,63,1135,189,99,1,99,0,99,,,,,,,,,,,,,25,0,49,2,84,,,,,,,,,,,,,,,,,,,
M.Scifres,00-0022017,no,SD,P,,,,,,0,2,2,2,0,1,1,40,3,4,0,4,0,4,,,,,,1,1,0,0,0,0,28,3489,134,4939,345,15954,,,,,,,,,,,,,,,,,,,
O.Nwagbuo,00-0025857,no,SD,,14,0,0,1.5,30,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Gregory,00-0023998,no,SD,,68,2,7,3,222,0,0,0,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Weddle,00-0025424,no,SD,FS,108,5,17,3.5,463,1,2,3,4,27,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,11,22,0,7,0,,,,,,,,5,24,0,0,0,0,24
K.Burnett,00-0023477,no,SD,,102,4,4,16.5,370,0,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Phillips,00-0022723,no,SD,,64,11,4,42.5,202,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
